ICAO,Latitude,Longitude,Elevation
SVCN,6.233333333,-62.85,442
SVCP,10.66666667,-63.26666667,10
SVCR,11.41666667,-69.66666667,17
SVCS,10.3,-66.81666667,654
SVCU,10.45,-64.13333333,4
SVCZ,9.366666667,-66.91666667,160
SVFM,10.48333333,-66.83333333,835
SVGD,7.216666667,-70.75,131
SVGI,10.56666667,-62.31666667,14
SVGU,9.033333333,-69.75,163
SVHG,10.46666667,-66.08333333,4
SVJC,11.76666667,-70.15,23
SVJM,9.916666667,-67.38333333,429
SVLF,8.25,-72.26666667,98
SVLO,11.8,-66.16666667,3
SVMC,10.56666667,-71.71666667,65
SVMD,8.583333333,-71.16666667,1498
SVMG,10.91666667,-63.96666667,23
SVMI,10.58333333,-67,48
SVMN,9.816666667,-70.91666667,28
SVMP,10.11666667,-66.76666667,175
SVMT,9.75,-63.16666667,66
SVPA,5.616666667,-67.6,74
SVPC,10.48333333,-68.06666667,2
SVPM,7.783333333,-72.2,1000
SVPR,8.283333333,-62.76666667,144
SVSA,7.833333333,-72.45,378
SVSE,4.583333333,-61.11666667,907
SVSO,7.566666667,-72.03333333,327
SVSP,10.26666667,-68.75,232
SVSR,7.9,-67.41666667,48
SVST,8.933333333,-64.15,262
SVSZ,8.966666667,-71.95,10
SVTM,7.283333333,-61.45,181
SVTR,9.016666667,-62.61666667,30
SVVA,10.15,-67.91666667,431
SVVG,8.616666667,-71.66666667,100
SVVL,9.333333333,-70.58333333,575
SVVP,9.216666667,-66.01666667,125
SWBC,-0.966666667,-62.91666667,40
SWPI,-2.666666667,-56.78333333,27
SYCJ,6.5,-58.25,30
SYGO,6.8,-58.1,10
SYGT,6.783333333,-58.13333333,2
SYKM,5.866666667,-60.61666667,488
SYKT,4.65,-59.83333333,701
SYLT,3.366666667,-59.78333333,107
SYMB,8.2,-59.78333333,50
SYTM,6.5,-58.25,30
TAKA,35.56666667,133.2166667,15
TAPA,17.11666667,-61.78333333,14
TBPB,13.06666667,-59.48333333,52
TBPO,13.08333333,-59.61666667,50
TDCF,15.33333333,-61.4,5
TDPD,15.55,-61.3,14
TDPR,15.3,-61.38333333,72
TFFF,14.6,-61,5
TFFJ,17.9,-62.85,290
TFFR,16.26666667,-61.53333333,11
TGPY,12,-61.78333333,7
TIST,18.33333333,-64.98333333,7
TISX,17.7,-64.8,19
TJBQ,18.5,-67.13333333,72
TJIG,18.45,-66.1,3
TJMZ,18.26666667,-67.15,9
TJNR,18.25,-65.63333333,12
TJPS,18.01666667,-66.56666667,9
TJSJ,18.43333333,-66.01666667,21
TJUA,18.11666667,-66.08333333,852
TKPK,17.3,-62.71666667,48
TKPN,17.18333333,-62.56666667,17
TLPC,14.01666667,-61,2
TLPL,13.75,-60.95,3
TNCA,12.5,-70,18
TNCB,12.13333333,-68.28333333,6
TNCC,12.2,-68.96666667,9
TNCE,17.46666667,-62.96666667,39
TNCM,18.05,-63.11666667,4
TQPF,18.18333333,-63.03333333,31
TRPA,14.05,-87.21666667,1004
TRPG,16.78333333,-62.2,168
TRPM,16.75,-62.16666667,12
TSDM,18.46666667,-69.88333333,14
TTCP,11.15,-60.85,8
TTPP,10.58333333,-61.35,15
TTPS,10.65,-61.51666667,2
TTPT,11.15,-60.83333333,6
TUPJ,18.43333333,-64.51666667,4
TVSB,12.98333333,-61.26666667,4
TVSC,12.7,-61.35,4
TVSM,12.88333333,-61.18333333,2
TVSU,12.6,-61.41666667,15
TVSV,13.13333333,-61.2,9
TXKF,32.36666667,-64.68333333,6
UAAA,43.35,77.03333333,847
UAAN,43.6,76.31666667,685
UACC,51.01666667,71.46666667,355
UACK,53.31666667,69.58333333,2547
UACP,54.78333333,69.18333333,142
UADD,42.85,71.3,665
UAFF,42.85,74.51666667,760
UAFM,43.06666667,74.48333333,760
UAFO,40.6,72.8,892
UAII,42.36666667,69.48333333,422
UAKD,47.7,67.73333333,381
UAKK,49.66666667,73.33333333,538
UAOO,44.7,65.6,129
UARR,51.15,51.53333333,38
UASK,50.03333333,82.5,286
UASP,52.2,77.06666667,125
UATA,46.78333333,61.65,56
UATE,43.86666667,51.1,22
UATG,47.11666667,51.83333333,-22
UATR,47.85,59.61666667,176
UATT,50.25,57.2,227
UAUU,53.2,63.55,182
UBBB,40.45,50.06666667,-6
UBBG,40.73333333,46.31666667,330
UBBL,38.75,48.81666667,10
UBBN,39.18333333,45.45,873
UBBQ,40.81666667,47.71666667,338
UBBY,41.56666667,46.66666667,390
UCFM,43.06666667,74.48333333,633
UCFO,40.6,72.8,884
UDSG,40.75,43.86666667,1524
UDYZ,40.15,44.4,865
UEEE,62.08333333,129.7666667,103
UELL,56.91666667,124.9166667,859
UERP,66.4,112.0333333,509
UERR,62.53333333,114.05,347
UESO,70.63333333,147.9166667,26
UEST,71.7,128.9,7
UGEE,40.11666667,44.46666667,907
UGEL,40.75,43.85,1524
UGGG,41.66666667,44.95,490
UGKO,42.18333333,42.48333333,68
UGMM,41.91666667,44.56666667,551
UGSB,41.61666667,41.6,32
UGSP,42.15,41.66666667,3
UGTB,41.66666667,44.95,495
UHBB,50.43333333,127.4166667,195
UHBP,53.06666667,132.9166667,543
UHHH,48.51666667,135.1833333,72
UHHO,49.45,136.5666667,29
UHMA,64.73333333,177.7333333,62
UHMD,64.38333333,-173.2166667,3
UHMG,61.83333333,160.55,1
UHMI,68.9,-179.45,1
UHML,65.58333333,-171,9
UHMM,59.91666667,150.7166667,118
UHMO,64.65,170.45,18
UHMP,69.78333333,170.6,4
UHMR,63.03333333,179.3166667,1
UHNN,53.15,140.65,68
UHPP,53.16666667,158.45,40
UHSH,53.51666667,142.8833333,37
UHSS,46.88333333,142.7166667,31
UHWW,43.4,132.15,184
UIAA,52.01666667,113.3166667,685
UIBB,56.36666667,101.7,490
UIII,52.26666667,104.4,513
UIIO,52.81666667,104.7666667,525
UIKB,57.85,114.2,278
UIKK,57.76666667,108.0666667,258
UIKW,59.45,112.5666667,193
UINN,54.86666667,99.01666667,410
UIUH,52.16666667,109.7666667,666
UIUU,51.8,107.45,515
UJAP,8.916666667,165.75,2
UKBB,50.33333333,30.9,119
UKCC,48.08333333,37.75,241
UKCM,47.08333333,37.45,76
UKCW,48.41666667,39.38333333,194
UKDD,48.36666667,35.1,149
UKDE,47.86666667,35.31666667,113
UKDR,48.05,33.21666667,124
UKFF,45.03333333,33.98333333,188
UKHH,49.91666667,36.28333333,155
UKII,47.01666667,28.86666667,180
UKKE,49.41666667,32,114
UKKK,50.4,30.45,179
UKKM,50.6,30.2,157
UKLI,48.88333333,24.68333333,280
UKLL,49.81666667,23.93333333,325
UKLN,48.26666667,25.98333333,252
UKLR,50.6,26.13333333,230
UKLU,48.63333333,22.26666667,117
UKON,47.05,31.91666667,56
UKOO,46.41666667,30.68333333,35
ULAA,64.6,40.71666667,19
ULAK,61.23333333,46.63333333,56
ULDD,69.75,61.56666667,49
ULKK,61.23333333,46.7,56
ULLI,59.8,30.26666667,4
ULMM,68.78333333,32.75,51
ULOL,56.36666667,30.6,98
ULOO,57.78333333,28.4,47
ULPB,61.88333333,34.15,46
ULTT,59.35,24.8,44
ULWC,59.28333333,38.01666667,115
ULWT,59.86666667,42.75,134
ULWW,59.28333333,39.93333333,131
UMBB,52.11666667,23.9,143
UMGG,52.53333333,31.01666667,144
UMII,55.13333333,30.35,208
UMKK,54.88333333,20.6,21
UMLI,53.76666667,27.58333333,214
UMMG,53.6,24.05,135
UMMM,53.86666667,27.51666667,234
UMMS,53.88333333,28.03333333,205
UMOO,53.95,30.1,194
UMRR,56.96666667,24.06666667,3
UMRW,57.36666667,21.55,4
UNAA,53.75,91.4,245
UNBB,53.41666667,83.51666667,255
UNCE,53.71666667,87.16666667,308
UNCL,58.28333333,82.86666667,76
UNEE,55.26666667,86.08333333,260
UNII,58.45,92.15,78
UNKA,53.75,91.4,245
UNKI,60.31666667,102.2666667,260
UNKK,56,92.86666667,277
UNKL,56.16666667,92.48333333,276
UNKT,61.6,90,63
UNNN,55.08333333,82.98333333,177
UNNT,55.01666667,82.63333333,111
UNOO,54.96666667,73.31666667,95
UNTT,56.38333333,85.21666667,182
UNWW,53.81666667,86.88333333,308
UOHH,71.98333333,102.5,33
UOII,67.43333333,86.61666667,31
UOOO,69.31666667,87.33333333,175
URKA,45,37.35,53
URKK,45.03333333,39.15,34
URKM,44.68333333,40.03333333,558
URML,42.81666667,47.65,4
URMM,44.21666667,43.1,314
URMN,43.51666667,43.63333333,445
URMO,43.2,44.6,510
URMT,45.11666667,42.11666667,453
URRR,47.25,39.81666667,77
URSS,43.45,39.95,16
URWA,46.28333333,48.01666667,-20
URWI,46.36666667,44.33333333,150
URWW,48.78333333,44.33333333,147
USCC,55.3,61.5,234
USCM,53.4,58.75,435
USDD,66.58333333,66.61666667,67
USHH,61.03333333,69.08333333,23
USMM,65.48333333,72.7,15
USMU,66.06666667,76.51666667,59
USNN,60.95,76.48333333,54
USNR,62.15,77.33333333,76
USPP,57.91666667,56.01666667,123
USRK,62.18333333,74.53333333,68
USRR,61.33333333,73.41666667,44
USSI,60.66666667,60.41666667,101
USSS,56.75,60.81666667,233
USTR,57.16666667,65.31666667,115
UTAA,37.98333333,58.36666667,210
UTAK,40.05,53,85
UTAM,37.61666667,61.9,222
UTAT,41.76666667,59.83333333,83
UTAV,39.08333333,63.61666667,192
UTDD,38.53333333,68.81666667,803
UTDL,40.21666667,69.7,442
UTED,40.11666667,67.81666667,345
UTFA,40.73333333,72.3,477
UTFF,40.36666667,71.76666667,577
UTFN,40.98333333,71.56666667,490
UTKA,40.73333333,72.33333333,477
UTKF,40.36666667,71.75,577
UTKN,40.98333333,71.58333333,474
UTNN,42.48333333,59.63333333,67
UTNU,41.58333333,60.63333333,98
UTSA,40.11666667,65.16666667,346
UTSB,39.76666667,64.48333333,226
UTSH,39.03333333,66.78333333,599
UTSK,38.83333333,65.76666667,1365
UTSM,41.71666667,64.61666667,238
UTSS,39.63333333,66.93333333,724
UTST,37.28333333,67.31666667,302
UTTP,41.31666667,69.38333333,466
UTTT,41.26666667,69.26666667,489
UUBI,56.93333333,40.95,125
UUBP,53.21666667,34.18333333,202
UUBW,55.55,38.15,115
UUDD,55.4,37.9,168
UUDL,57.56666667,40.16666667,88
UUEE,55.96666667,37.41666667,190
UUEM,56.81666667,35.75,143
UUMO,55.51666667,37.5,174
UUOB,50.65,36.58333333,224
UUOK,51.75,36.28333333,209
UUOO,51.81666667,39.23333333,157
UUWW,55.6,37.26666667,203
UUYH,63.56666667,53.8,149
UUYS,66,57.36666667,80
UUYT,61.66666667,53.66666667,139
UUYW,67.48333333,64,185
UUYY,61.65,50.81666667,119
UWGG,56.23333333,43.78333333,73
UWKD,55.61666667,49.28333333,126
UWKE,55.56666667,52.08333333,196
UWKS,56.08333333,47.35,170
UWLL,54.26666667,48.23333333,134
UWLW,54.4,48.8,66
UWOO,51.8,55.46666667,109
UWOR,51.06666667,58.6,277
UWPP,53.11666667,45.01666667,174
UWSS,51.56666667,46.06666667,166
UWUU,54.56666667,55.86666667,137
UWWS,53.21666667,50.31666667,44
UWWW,53.5,50.16666667,146
VAAH,23.06666667,72.61666667,55
VAAK,20.68333333,77.06666667,309
VAAU,19.85,75.4,579
VABB,19.1,72.86666667,8
VABI,31.25,76.66666667,587
VABJ,23.28333333,69.66666667,80
VABM,15.83333333,74.61666667,747
VABO,22.33333333,73.23333333,39
VABP,23.26666667,77.33333333,523
VABV,21.75,72.2,11
VAGO,15.36666667,73.81666667,52
VAID,22.71666667,75.78333333,567
VAJB,23.18333333,79.95,393
VAJJ,19.11666667,72.81666667,4
VAJM,22.43333333,70.06666667,20
VAKD,21.81666667,76.36666667,318
VAKE,23.13333333,70.11666667,35
VAKJ,24.81666667,79.91666667,222
VAKP,16.68333333,74.21666667,570
VANP,21.08333333,79.05,310
VAPO,18.56666667,73.91666667,593
VAPR,21.63333333,69.66666667,7
VARK,22.3,70.76666667,138
VARP,21.21666667,81.65,298
VASL,17.66666667,75.9,479
VAUD,24.61666667,73.9,513
VBBM,24.26666667,97.2,113
VBBS,16.76666667,94.76666667,10
VBCI,14.11666667,93.36666667,3
VBHL,24.86666667,94.91666667,131
VBKG,21.3,99.61666667,828
VBKP,19.41666667,93.53333333,5
VBLS,22.91666667,97.75,749
VBMK,25.36666667,97.4,147
VBML,20.81666667,95.81666667,220
VBMM,16.5,97.61666667,22
VBMS,20.55,99.26666667,572
VBNU,21.18333333,94.91666667,55
VBPA,16.75,97.66666667,10
VBPG,17.31666667,96.5,15
VBPR,18.8,95.21666667,60
VBPT,27.31666667,97.41666667,409
VBRA,20.11666667,92.86666667,5
VBRM,21.96666667,96.08333333,76
VBRN,12.41666667,98.58333333,37
VBRR,16.88333333,96.16666667,29
VBSY,18.46666667,94.33333333,11
VBTV,14.08333333,98.21666667,17
VBYE,15.25,97.86666667,7
VCBI,7.166666667,79.86666667,8
VCCA,8.316666667,80.41666667,89
VCCB,7.716666667,81.7,12
VCCC,6.816666667,79.86666667,5
VCCT,8.566666667,81.25,7
VCRI,6.283333333,81.13333333,7
VDGB,13.08333333,103.2,13
VDKC,12,105.45,16
VDKH,12.25,104.6666667,15
VDPP,11.55,104.8333333,10
VDSR,13.41666667,103.8333333,15
VDST,13.51666667,105.9666667,56
VEAT,23.86666667,91.25,16
VEBD,26.68333333,88.33333333,126
VEBS,20.25,85.81666667,46
VECC,22.65,88.43333333,6
VECX,9.15,92.81666667,14
VEGK,26.75,83.36666667,77
VEGT,26.1,91.58333333,54
VEGY,24.75,84.95,116
VEIM,24.76666667,93.9,781
VEJH,21.91666667,84.06666667,230
VEJS,22.81666667,86.16666667,142
VELR,27.3,94.1,101
VEMH,25.01666667,88.11666667,31
VEMN,27.46666667,95.01666667,111
VEPB,11.66666667,92.71666667,79
VEPT,25.6,85.08333333,60
VERC,23.31666667,85.31666667,652
VERK,22.21666667,84.86666667,196
VERL,26.96666667,84.83333333,79
VGBG,24.85,89.36666667,20
VGCB,21.41666667,91.96666667,4
VGCM,23.41666667,91.16666667,10
VGEG,22.26666667,91.81666667,6
VGHS,23.85,90.4,10
VGIS,24.11666667,89.03333333,14
VGJR,23.16666667,89.16666667,7
VGRJ,24.36666667,88.7,20
VGSG,26.01666667,88.4,54
VGSY,24.96666667,91.86666667,16
VGTJ,23.76666667,90.36666667,9
VGZR,23.85,90.4,10
VHCH,22.18333333,114.0166667,79
VHHH,22.31666667,113.9166667,9
VIAG,27.13333333,77.96666667,169
VIAH,27.86666667,78.06666667,187
VIAL,25.43333333,81.71666667,98
VIAR,31.7,74.8,234
VIBN,25.43333333,82.86666667,85
VIBT,30.16666667,74.56666667,211
VIBY,28.36666667,79.4,173
VICX,26.38333333,80.4,126
VIDD,28.58333333,77.21666667,216
VIDP,28.56666667,77.11666667,233
VIGR,26.21666667,78.25,207
VIHR,29.16666667,75.71666667,221
VIJN,25.43333333,78.56666667,251
VIJO,26.3,73.01666667,224
VIJP,26.81666667,75.78333333,390
VIKA,26.41666667,80.36666667,126
VIKO,25.13333333,75.83333333,274
VILK,26.75,80.86666667,128
VISR,33.96666667,74.76666667,1666
VIST,24.56666667,80.81666667,317
VIUD,24.61666667,73.86666667,514
VLAP,14.8,106.8166667,105
VLHS,20.25,100.4166667,421
VLIP,15.11666667,105.1666667,102
VLKG,14.11666667,105.8333333,76
VLLB,19.9,102.1666667,291
VLLN,20.96666667,101.4,600
VLPS,15.13333333,105.7833333,107
VLSB,19.21666667,101.7166667,326
VLSK,16.55,104.75,155
VLSN,20.41666667,104.0666667,1000
VLSV,15.66666667,106.4166667,168
VLTK,17.36666667,104.65,52
VLVT,17.98333333,102.5666667,171
VLVV,18.91666667,102.45,296
VMMC,22.15,113.5833333,6
VNBW,27.51666667,83.45,109
VNJL,29.26666667,82.16666667,2300
VNKT,27.68333333,85.36666667,1337
VNPK,28.21666667,84,827
VNSI,27.16666667,84.96666667,137
VNSK,28.6,81.61666667,720
VNTJ,27.35,87.66666667,1732
VNVT,26.46666667,87.26666667,72
VOBG,12.95,77.63333333,897
VOBI,15.15,76.83333333,449
VOBL,13.2,77.7,915
VOBM,15.86666667,74.61666667,758
VOBZ,16.51666667,80.78333333,24
VOCB,11.01666667,77.03333333,399
VOCC,9.933333333,76.26666667,3
VOCI,10.15,76.4,8
VOCL,11.13333333,75.95,104
VOCP,14.46666667,78.81666667,130
VOGO,15.36666667,73.81666667,52
VOHS,17.23333333,78.43333333,1
VOHY,17.45,78.45,545
VOMD,9.816666667,78.06666667,131
VOML,12.96666667,74.88333333,103
VOMM,13,80.16666667,16
VOMY,12.3,76.7,767
VOTP,13.63333333,79.55,107
VOTR,10.76666667,78.71666667,88
VOTV,8.466666667,76.95,8
VOVR,12.91666667,79.15,214
VOVZ,17.71666667,83.21666667,5
VQPR,27.4,89.43333333,2235
VRGN,-0.666666667,73.15,2
VRMG,-0.7,73.15,3
VRMM,4.2,73.51666667,2
VTBC,12.58333333,102.1166667,4
VTBD,13.91666667,100.6,3
VTBG,14.01666667,99.53333333,29
VTBI,14.05,101.3666667,6
VTBJ,13.15,100.0666667,4
VTBK,14.08333333,99.91666667,9
VTBL,14.86666667,100.6666667,30
VTBO,12.28333333,102.3166667,32
VTBP,11.81666667,99.81666667,5
VTBS,13.68333333,100.75,2
VTBU,12.68333333,101,5
VTCB,19.5,100.2666667,389
VTCC,18.76666667,98.96666667,314
VTCH,19.3,97.98333333,269
VTCL,18.26666667,99.51666667,242
VTCN,18.81666667,100.7666667,201
VTCP,18.13333333,100.1666667,162
VTCR,19.91666667,99.81666667,395
VTCS,18.16666667,97.91666667,213
VTCT,19.95,99.88333333,390
VTPB,16.66666667,101.2,137
VTPH,12.63333333,99.95,6
VTPL,16.81666667,101.25,152
VTPM,16.66666667,98.53333333,197
VTPN,15.8,100.1666667,35
VTPO,17.23333333,99.81666667,54
VTPP,16.78333333,100.2833333,44
VTPS,16.76666667,100.2666667,45
VTPT,16.86666667,99.15,124
VTPU,17.61666667,100.0833333,64
VTSA,6.65,100.0666667,6
VTSB,9.116666667,99.13333333,11
VTSC,6.516666667,101.75,6
VTSD,10.46666667,99.16666667,5
VTSE,10.71666667,99.36666667,5
VTSF,8.533333333,99.95,4
VTSG,8.1,98.98333333,25
VTSH,7.2,100.5833333,5
VTSK,6.766666667,101.15,9
VTSM,9.55,100.0666667,17
VTSN,8.466666667,99.96666667,9
VTSP,8.116666667,98.31666667,10
VTSR,9.966666667,98.61666667,8
VTSS,6.916666667,100.3833333,35
VTST,7.516666667,99.61666667,16
VTUB,16.51666667,104.7166667,139
VTUC,15.8,102.0166667,183
VTUD,17.36666667,102.7833333,182
VTUI,17.2,104.1166667,172
VTUJ,14.86666667,103.5,146
VTUK,16.46666667,102.7833333,204
VTUL,17.43333333,101.7166667,254
VTUM,17.86666667,102.7166667,175
VTUN,14.96666667,102.0666667,188
VTUO,15.23333333,103.25,183
VTUP,17.41666667,104.7666667,148
VTUQ,14.95,102.3166667,234
VTUR,16.05,103.6666667,142
VTUS,17.13333333,104.1166667,172
VTUU,15.25,104.8666667,127
VTUV,16.11666667,103.7833333,138
VTUW,17.38333333,104.6333333,184
VVCR,12,109.2166667,12
VVCT,10.08333333,105.7166667,3
VVDN,16.01666667,108.2,7
VVGL,21.03333333,105.8833333,16
VVNB,21.21666667,105.8,12
VVNT,12.25,109.2,10
VVPB,16.38333333,107.7,17
VVPK,13.96666667,108,801
VVPQ,10.23333333,103.9666667,4
VVQN,13.76666667,109.2166667,6
VVTS,10.81666667,106.6666667,19
VVVH,18.68333333,105.6666667,6
VVVT,10.36666667,107.0666667,4
VYMD,21.7,95.98333333,91
VYSW,20.11666667,92.86666667,5
VYYY,16.9,96.13333333,33
WAAA,-5.066666667,119.5333333,14
WAAB,-5.466666667,122.6166667,2
WAAP,-4.183333333,121.6166667,3
WAAS,-2.516666667,121.3333333,10
WAAU,-4.083333333,122.4166667,50
WABB,-1.166666667,136.1166667,11
WABI,-3.316666667,135.5,3
WABN,-4.716666667,136.4166667,3
WABO,-1.866666667,136.2166667,3
WABT,-3.916666667,136.3666667,1770
WADA,-8.533333333,116.0666667,3
WADD,-8.733333333,115.1666667,216
WADL,-8.75,116.2833333,97
WAJI,-1.816666667,138.7166667,3
WAJJ,-2.583333333,140.5166667,88
WAJW,-4.066666667,138.9333333,1660
WAKK,-8.466666667,140.3666667,3
WAKT,-6.083333333,140.3,16
WALL,-1.266666667,116.9,3
WALR,3.316666667,117.5666667,6
WAMA,1.816666667,127.8166667,8
WAMG,0.516666667,123.0666667,2
WAMH,3.683333333,125.5333333,5
WAMI,1.116666667,120.8,2
WAML,-0.666666667,119.7166667,6
WAMM,1.55,124.9166667,80
WAMN,4.216666667,126.7,9
WAMP,-1.366666667,120.7166667,2
WAMR,2.033333333,129.3166667,15
WAMT,0.833333333,127.3833333,15
WAMW,-0.9,122.7666667,2
WAOO,-3.45,114.7666667,20
WAPA,-3.35,128.8666667,10
WAPH,-1.616666667,124.5333333,3
WAPI,-7.966666667,131.3,24
WAPN,-2.1,125.9666667,2
WAPP,-3.7,128.0666667,12
WAPR,-3.25,127.0666667,20
WARJ,-7.783333333,110.4333333,107
WARQ,-7.516666667,110.75,128
WARR,-7.366666667,112.7833333,2
WARS,-6.966666667,110.3833333,3
WASF,-2.866666667,132.25,130
WASK,-3.666666667,133.75,3
WASR,-0.866666667,134.05,3
WASS,-0.916666667,131.1166667,3
WATT,-10.16666667,123.6666667,102
WBGB,3.116666667,113.0166667,5
WBGG,1.466666667,110.35,27
WBGR,4.316666667,113.9666667,18
WBGS,2.266666667,111.9833333,8
WBGY,1.216666667,111.4333333,34
WBKK,5.916666667,116.0333333,3
WBKL,5.283333333,115.25,30
WBKS,5.9,118.0666667,13
WBKT,6.916666667,116.8166667,5
WBKW,4.316666667,118.1166667,20
WBSB,4.916666667,114.9166667,15
WIAA,5.866666667,95.31666667,126
WIAG,-4.45,105.1666667,19
WIAM,-7.316666667,108.25,335
WIAR,-7.616666667,111.5166667,110
WIAS,-7.966666667,112.7,526
WIBB,0.466666667,101.45,31
WIDD,1.116666667,104.1166667,38
WIDN,0.916666667,104.5166667,18
WIHH,-6.25,106.8833333,25
WIIA,-6.3,106.5666667,46
WIIB,-6.9,107.5666667,740
WIID,-6.15,106.8333333,5
WIIH,-6.25,106.9,30
WIII,-6.133333333,106.6666667,8
WIIJ,-7.766666667,110.4166667,107
WIIK,-6.533333333,107.6666667,110
WIIL,-7.716666667,109.0166667,6
WIIS,-6.966666667,110.3666667,3
WIIT,-5.266666667,105.1666667,96
WIKB,1.116666667,104.1166667,40
WIKD,-2.75,107.75,44
WIKK,-2.166666667,106.1333333,33
WIKN,0.916666667,104.5166667,18
WIKS,-0.466666667,104.5666667,31
WIMB,1.166666667,97.7,6
WIMG,-0.866666667,100.3333333,3
WIMM,3.566666667,98.66666667,25
WIMS,1.55,98.86666667,3
WIMT,3.366666667,99.11666667,23
WIOI,1.066666667,109.6666667,38
WIOK,-1.85,109.9666667,9
WION,3.95,108.3666667,2
WIOO,-0.15,109.4,3
WIOS,0.116666667,111.5166667,30
WIPA,-1.616666667,103.65,25
WIPH,-2.766666667,101.3666667,782
WIPK,-2.166666667,106.1333333,33
WIPL,-3.866666667,102.3166667,16
WIPP,-2.883333333,104.7,10
WIPR,-0.35,102.3333333,19
WIPT,-0.783333333,100.2833333,5
WITA,3.466666667,97.28333333,75
WITC,4.25,96.11666667,90
WITM,5.233333333,96.95,28
WITT,5.516666667,95.41666667,21
WMAP,2.016666667,103.3166667,88
WMAU,2.383333333,103.8833333,45
WMBA,4.216666667,100.7,8
WMBT,2.816666667,104.1666667,5
WMKA,6.2,100.4,5
WMKB,5.466666667,100.3666667,4
WMKC,6.166666667,102.2666667,5
WMKD,3.766666667,103.2166667,16
WMKE,4.533333333,103.4333333,5
WMKF,3.116666667,101.7,34
WMKI,4.566666667,101.0833333,39
WMKJ,1.616666667,103.6666667,40
WMKK,2.75,101.7166667,22
WMKL,6.316666667,99.71666667,7
WMKM,2.266666667,102.25,9
WMKN,5.366666667,103.0833333,6
WMKP,5.283333333,100.2666667,4
WMPA,4.25,100.55,1
WMSA,3.133333333,101.55,27
WPDL,-8.566666667,125.5666667,6
WPEC,-8.5,126.4,522
WPOC,-9.183333333,124.3666667,5
WPVQ,-8.866666667,126.3666667,47
WRBB,-3.416666667,114.75,20
WRBI,-2.7,111.7,25
WRBK,-3.383333333,116.2166667,18
WRBM,-0.95,114.9,60
WRBP,-1,114,27
WRKA,-9.316666667,124.9,125
WRKC,-8.616666667,122.25,3
WRKE,-8.8,121.5833333,3
WRKK,-10.16666667,123.6666667,108
WRKL,-8.266666667,122.9666667,9
WRKM,-8.216666667,124.5666667,12
WRKR,-10.71666667,123.0666667,1
WRKS,-10.5,121.8166667,26
WRLB,3.716666667,115.6666667,550
WRLG,2.85,117.3166667,50
WRLH,-2.2,116.3166667,10
WRLK,2.116666667,117.45,26
WRLL,-1.266666667,116.9,3
WRLR,3.316666667,117.5666667,6
WRLS,-0.616666667,117.15,230
WRLU,1,118,210
WRRA,-8.516666667,116.0666667,3
WRRB,-8.55,118.7,2
WRRR,-8.75,115.1666667,1
WRRS,-8.416666667,117.4166667,3
WRRW,-9.666666667,120.3166667,12
WRSJ,-7.366666667,112.7666667,3
WRSP,-7.216666667,112.7166667,3
WRSQ,-7.866666667,110.9166667,104
WRSS,-7.216666667,112.7166667,3
WSAP,1.366666667,103.9166667,32
WSAT,1.366666667,103.7166667,12
WSSL,1.416666667,103.8666667,14
WSSS,1.366666667,103.9666667,16
X3RF,33.98333333,-99.95,501
XADA,41.48333333,-94.71666667,450
XAHS,33.08333333,-101.05,705
XAI1,34.13333333,-101.5666667,1012
XALG,43.08333333,-94.38333333,337
XALT,41.66666667,-93.51666667,262
XAM1,35.11666667,-101.8,1101
XAM2,35.33333333,-101.8,1020
XAME,42.03333333,-93.56666667,313
XAMH,34.01666667,-102.4,1112
XANK,41.76666667,-93.56666667,264
XANS,32.31666667,-102.5166667,966
XAOS,33.73333333,-102.1833333,1038
XARS,33.88333333,-101.75,1016
XASR,33.16666667,-100.2,530
XASU,31.55,-100.5166667,597
XATN,42.81666667,-96.08333333,430
XAVO,41.48333333,-95.28333333,377
XBFI,40.68333333,-94.71666667,357
XBI1,31.2,-101.4666667,824
XBO1,34.88333333,-102.9833333,1348
XBUR,40.81666667,-91.08333333,218
XBWS,33.15,-102.2666667,1010
XCA1,35.91666667,-100.2833333,739
XCAR,42.08333333,-94.88333333,389
XCDR,41.81666667,-91.66666667,236
XCEN,40.73333333,-93,295
XCES,34.91666667,-100.9333333,864
XCFI,41.68333333,-93.26666667,247
XCID,41.93333333,-91.68333333,246
XCL1,34.98333333,-101.5,1052
XCO1,31.28333333,-103.0666667,783
XCOU,41.23333333,-95.86666667,268
XCRE,41.06666667,-94.3,388
XCRI,41.93333333,-91.55,232
XCTI,40.66666667,-92.06666667,211
XCXS,34.45,-100.2,593
XDAV,41.6,-90.68333333,206
XDEC,43.23333333,-91.68333333,310
XDES,41.58333333,-93.61666667,281
XDEW,41.83333333,-90.56666667,240
XDMS,34.56666667,-102.3,1181
XDNI,41.91666667,-95.33333333,426
XDR1,33.91666667,-103.35,1317
XDSM,41.53333333,-93.76666667,224
XDST,41.53333333,-94.1,291
XDUB,42.48333333,-90.73333333,250
XDVS,32.98333333,-102.9333333,1113
XDYI,41.15,-92.65,244
XFAS,34.65,-102.6833333,1222
XFLS,34,-101.3333333,969
XFOD,42.43333333,-94.18333333,286
XFVS,32.9,-101.2,825
XGDS,34.35,-99.93333333,501
XGGS,32.75,-101.4166667,778
XGHS,33.08333333,-101.5166667,869
XGRI,41.68333333,-92.73333333,281
XGU1,31.88333333,-104.8166667,1698
